cur_datetime,UWG_canTemp_K,senWaste,
2004-06-01 00:05:00,287.334,22.599,
2004-06-01 00:10:00,288.115,0.674,
2004-06-01 00:15:00,287.657,20.955,
2004-06-01 00:20:00,287.976,21.176,
2004-06-01 00:25:00,287.825,21.501,
2004-06-01 00:30:00,287.810,21.536,
2004-06-01 00:35:00,287.791,21.579,
2004-06-01 00:40:00,287.788,21.588,
2004-06-01 00:45:00,287.785,21.597,
2004-06-01 00:50:00,287.783,21.602,
2004-06-01 00:55:00,287.782,21.607,
2004-06-01 01:00:00,287.781,21.605,
2004-06-01 01:05:00,287.780,21.605,
2004-06-01 01:10:00,287.779,21.608,
2004-06-01 01:15:00,287.783,21.600,
2004-06-01 01:20:00,287.784,21.598,
2004-06-01 01:25:00,287.784,21.598,
2004-06-01 01:30:00,287.784,21.599,
2004-06-01 01:35:00,287.784,21.601,
2004-06-01 01:40:00,287.783,21.603,
2004-06-01 01:45:00,287.783,21.604,
2004-06-01 01:50:00,287.782,21.606,
2004-06-01 01:55:00,287.782,21.608,
2004-06-01 02:00:00,287.781,21.522,
2004-06-01 02:05:00,287.780,21.522,
2004-06-01 02:10:00,287.780,21.522,
2004-06-01 02:15:00,287.780,21.522,
2004-06-01 02:20:00,287.782,21.519,
2004-06-01 02:25:00,287.784,21.514,
2004-06-01 02:30:00,287.788,21.507,
2004-06-01 02:35:00,287.791,21.499,
2004-06-01 02:40:00,287.796,21.490,
2004-06-01 02:45:00,287.800,21.480,
2004-06-01 02:50:00,287.804,21.471,
2004-06-01 02:55:00,287.808,21.463,
2004-06-01 03:00:00,287.812,21.537,
2004-06-01 03:05:00,288.067,0.084,
2004-06-01 03:10:00,288.083,0.084,
2004-06-01 03:15:00,288.084,0.084,
2004-06-01 03:20:00,288.072,0.084,
2004-06-01 03:25:00,288.070,0.084,
2004-06-01 03:30:00,288.070,0.084,
2004-06-01 03:35:00,288.071,0.084,
2004-06-01 03:40:00,288.073,0.084,
2004-06-01 03:45:00,288.075,0.084,
2004-06-01 03:50:00,288.077,0.084,
2004-06-01 03:55:00,288.079,0.084,
2004-06-01 04:00:00,288.080,0.337,
2004-06-01 04:05:00,288.084,0.337,
2004-06-01 04:10:00,288.085,0.337,
2004-06-01 04:15:00,288.086,0.337,
2004-06-01 04:20:00,288.086,0.337,
2004-06-01 04:25:00,288.086,0.337,
2004-06-01 04:30:00,288.086,0.337,
2004-06-01 04:35:00,288.087,0.337,
2004-06-01 04:40:00,288.087,0.337,
2004-06-01 04:45:00,288.088,0.337,
2004-06-01 04:50:00,288.088,0.337,
2004-06-01 04:55:00,288.088,0.337,
2004-06-01 05:00:00,288.089,2.274,
2004-06-01 05:05:00,288.108,2.274,
2004-06-01 05:10:00,288.114,2.274,
2004-06-01 05:15:00,288.069,2.274,
2004-06-01 05:20:00,288.066,2.274,
2004-06-01 05:25:00,288.073,2.274,
2004-06-01 05:30:00,288.079,2.274,
2004-06-01 05:35:00,288.085,2.274,
2004-06-01 05:40:00,288.089,2.274,
2004-06-01 05:45:00,288.093,2.274,
2004-06-01 05:50:00,288.096,2.274,
2004-06-01 05:55:00,288.100,2.274,
2004-06-01 06:00:00,288.102,7.917,
2004-06-01 06:05:00,288.137,7.917,
2004-06-01 06:10:00,288.148,7.917,
2004-06-01 06:15:00,288.155,7.917,
2004-06-01 06:20:00,288.177,7.917,
2004-06-01 06:25:00,288.195,7.917,
2004-06-01 06:30:00,288.209,7.917,
2004-06-01 06:35:00,288.220,7.917,
2004-06-01 06:40:00,288.229,7.917,
2004-06-01 06:45:00,288.237,7.917,
2004-06-01 06:50:00,288.245,7.917,
2004-06-01 06:55:00,288.251,7.917,
2004-06-01 07:00:00,288.257,8.422,
2004-06-01 07:05:00,288.276,8.422,
2004-06-01 07:10:00,288.291,8.422,
2004-06-01 07:15:00,288.182,8.422,
2004-06-01 07:20:00,288.160,8.422,
2004-06-01 07:25:00,288.176,8.422,
2004-06-01 07:30:00,288.205,8.422,
2004-06-01 07:35:00,288.240,8.422,
2004-06-01 07:40:00,288.276,8.422,
2004-06-01 07:45:00,288.310,8.422,
2004-06-01 07:50:00,288.341,8.422,
2004-06-01 07:55:00,288.371,8.422,
2004-06-01 08:00:00,288.398,8.085,
2004-06-01 08:05:00,288.419,8.085,
2004-06-01 08:10:00,288.456,8.085,
2004-06-01 08:15:00,288.485,8.085,
2004-06-01 08:20:00,288.532,8.085,
2004-06-01 08:25:00,288.587,8.085,
2004-06-01 08:30:00,288.648,8.085,
2004-06-01 08:35:00,288.709,8.085,
2004-06-01 08:40:00,288.767,8.085,
2004-06-01 08:45:00,288.823,8.085,
2004-06-01 08:50:00,288.874,8.085,
2004-06-01 08:55:00,288.921,8.085,
2004-06-01 09:00:00,288.965,7.075,
2004-06-01 09:05:00,288.983,7.075,
2004-06-01 09:10:00,289.036,7.075,
2004-06-01 09:15:00,289.087,7.075,
2004-06-01 09:20:00,289.170,7.075,
2004-06-01 09:25:00,289.272,7.075,
2004-06-01 09:30:00,289.384,7.075,
2004-06-01 09:35:00,289.497,7.075,
2004-06-01 09:40:00,289.606,7.075,
2004-06-01 09:45:00,289.708,7.075,
2004-06-01 09:50:00,289.803,7.075,
2004-06-01 09:55:00,289.890,7.075,
2004-06-01 10:00:00,289.970,6.401,
2004-06-01 10:05:00,290.042,6.401,
2004-06-01 10:10:00,290.121,6.401,
2004-06-01 10:15:00,290.225,6.401,
2004-06-01 10:20:00,290.367,6.401,
2004-06-01 10:25:00,290.528,6.401,
2004-06-01 10:30:00,290.691,6.401,
2004-06-01 10:35:00,290.846,6.401,
2004-06-01 10:40:00,290.989,6.401,
2004-06-01 10:45:00,291.119,6.401,
2004-06-01 10:50:00,291.233,6.401,
2004-06-01 10:55:00,291.336,6.401,
2004-06-01 11:00:00,291.428,5.137,
2004-06-01 11:05:00,291.508,5.137,
2004-06-01 11:10:00,291.601,5.137,
2004-06-01 11:15:00,291.667,5.137,
2004-06-01 11:20:00,291.748,5.137,
2004-06-01 11:25:00,291.834,5.137,
2004-06-01 11:30:00,291.922,5.137,
2004-06-01 11:35:00,292.007,5.137,
2004-06-01 11:40:00,292.087,5.137,
2004-06-01 11:45:00,292.161,5.137,
2004-06-01 11:50:00,292.229,5.137,
2004-06-01 11:55:00,292.291,5.137,
2004-06-01 12:00:00,292.348,4.464,
2004-06-01 12:05:00,292.398,4.464,
2004-06-01 12:10:00,292.450,4.464,
2004-06-01 12:15:00,292.510,4.464,
2004-06-01 12:20:00,292.593,4.464,
2004-06-01 12:25:00,292.690,4.464,
2004-06-01 12:30:00,292.793,4.464,
2004-06-01 12:35:00,292.895,4.464,
2004-06-01 12:40:00,292.993,4.464,
2004-06-01 12:45:00,293.083,4.464,
2004-06-01 12:50:00,293.167,4.464,
2004-06-01 12:55:00,293.243,4.464,
2004-06-01 13:00:00,293.313,3.958,
2004-06-01 13:05:00,293.375,3.958,
2004-06-01 13:10:00,293.433,3.958,
2004-06-01 13:15:00,293.500,3.958,
2004-06-01 13:20:00,293.585,3.958,
2004-06-01 13:25:00,293.681,3.958,
2004-06-01 13:30:00,293.782,3.958,
2004-06-01 13:35:00,293.880,3.958,
2004-06-01 13:40:00,293.974,3.958,
2004-06-01 13:45:00,294.061,3.958,
2004-06-01 13:50:00,294.141,3.958,
2004-06-01 13:55:00,294.214,3.958,
2004-06-01 14:00:00,294.281,3.453,
2004-06-01 14:05:00,294.349,3.453,
2004-06-01 14:10:00,294.366,3.453,
2004-06-01 14:15:00,294.433,3.453,
2004-06-01 14:20:00,294.504,3.453,
2004-06-01 14:25:00,294.571,3.453,
2004-06-01 14:30:00,294.632,3.453,
2004-06-01 14:35:00,294.687,3.453,
2004-06-01 14:40:00,294.735,3.453,
2004-06-01 14:45:00,294.777,3.453,
2004-06-01 14:50:00,294.814,3.453,
2004-06-01 14:55:00,294.846,3.453,
2004-06-01 15:00:00,294.875,3.958,
2004-06-01 15:05:00,294.907,3.958,
2004-06-01 15:10:00,294.932,3.958,
2004-06-01 15:15:00,294.847,3.958,
2004-06-01 15:20:00,294.721,3.958,
2004-06-01 15:25:00,294.584,3.958,
2004-06-01 15:30:00,294.457,3.958,
2004-06-01 15:35:00,294.345,3.958,
2004-06-01 15:40:00,294.250,3.958,
2004-06-01 15:45:00,294.173,3.958,
2004-06-01 15:50:00,294.109,3.958,
2004-06-01 15:55:00,294.057,3.958,
2004-06-01 16:00:00,294.014,4.632,
2004-06-01 16:05:00,293.985,4.632,
2004-06-01 16:10:00,293.968,4.632,
2004-06-01 16:15:00,293.936,4.632,
2004-06-01 16:20:00,293.891,4.632,
2004-06-01 16:25:00,293.844,4.632,
2004-06-01 16:30:00,293.800,4.632,
2004-06-01 16:35:00,293.761,4.632,
2004-06-01 16:40:00,293.727,4.632,
2004-06-01 16:45:00,293.698,4.632,
2004-06-01 16:50:00,293.672,4.632,
2004-06-01 16:55:00,293.651,4.632,
2004-06-01 17:00:00,293.632,6.148,
2004-06-01 17:05:00,293.622,6.148,
2004-06-01 17:10:00,293.619,6.148,
2004-06-01 17:15:00,293.580,6.148,
2004-06-01 17:20:00,293.521,6.148,
2004-06-01 17:25:00,293.454,6.148,
2004-06-01 17:30:00,293.385,6.148,
2004-06-01 17:35:00,293.317,6.148,
2004-06-01 17:40:00,293.252,6.148,
2004-06-01 17:45:00,293.192,6.148,
2004-06-01 17:50:00,293.136,6.148,
2004-06-01 17:55:00,293.086,6.148,
2004-06-01 18:00:00,293.040,7.243,
2004-06-01 18:05:00,292.999,7.243,
2004-06-01 18:10:00,293.015,7.243,
2004-06-01 18:15:00,292.989,7.243,
2004-06-01 18:20:00,292.959,7.243,
2004-06-01 18:25:00,292.924,7.243,
2004-06-01 18:30:00,292.885,7.243,
2004-06-01 18:35:00,292.844,7.243,
2004-06-01 18:40:00,292.800,7.243,
2004-06-01 18:45:00,292.754,7.243,
2004-06-01 18:50:00,292.707,7.243,
2004-06-01 18:55:00,292.659,7.243,
2004-06-01 19:00:00,292.611,6.906,
2004-06-01 19:05:00,292.564,6.906,
2004-06-01 19:10:00,292.503,6.906,
2004-06-01 19:15:00,292.266,6.906,
2004-06-01 19:20:00,292.141,6.906,
2004-06-01 19:25:00,292.087,6.906,
2004-06-01 19:30:00,292.058,6.906,
2004-06-01 19:35:00,292.038,6.906,
2004-06-01 19:40:00,292.020,6.906,
2004-06-01 19:45:00,292.003,6.906,
2004-06-01 19:50:00,291.987,6.906,
2004-06-01 19:55:00,291.972,6.906,
2004-06-01 20:00:00,291.956,6.317,
2004-06-01 20:05:00,291.932,6.317,
2004-06-01 20:10:00,291.882,6.317,
2004-06-01 20:15:00,291.721,6.317,
2004-06-01 20:20:00,291.627,6.317,
2004-06-01 20:25:00,291.562,6.317,
2004-06-01 20:30:00,291.512,6.317,
2004-06-01 20:35:00,291.469,6.317,
2004-06-01 20:40:00,291.431,6.317,
2004-06-01 20:45:00,291.398,6.317,
2004-06-01 20:50:00,291.367,6.317,
2004-06-01 20:55:00,291.340,6.317,
2004-06-01 21:00:00,291.315,5.137,
2004-06-01 21:05:00,291.258,5.137,
2004-06-01 21:10:00,291.250,5.137,
2004-06-01 21:15:00,291.253,5.137,
2004-06-01 21:20:00,291.237,5.137,
2004-06-01 21:25:00,291.214,5.137,
2004-06-01 21:30:00,291.189,5.137,
2004-06-01 21:35:00,291.168,5.137,
2004-06-01 21:40:00,291.149,5.137,
2004-06-01 21:45:00,291.132,5.137,
2004-06-01 21:50:00,291.116,5.137,
2004-06-01 21:55:00,291.102,5.137,
2004-06-01 22:00:00,291.088,4.464,
2004-06-01 22:05:00,291.059,4.464,
2004-06-01 22:10:00,290.983,4.464,
2004-06-01 22:15:00,290.678,4.464,
2004-06-01 22:20:00,290.452,4.464,
2004-06-01 22:25:00,290.303,4.464,
2004-06-01 22:30:00,290.189,4.464,
2004-06-01 22:35:00,290.100,4.464,
2004-06-01 22:40:00,290.026,4.464,
2004-06-01 22:45:00,289.964,4.464,
2004-06-01 22:50:00,289.909,4.464,
2004-06-01 22:55:00,289.860,4.464,
2004-06-01 23:00:00,289.816,2.442,
2004-06-01 23:05:00,289.768,2.442,
2004-06-01 23:10:00,289.730,2.442,
2004-06-01 23:15:00,289.556,2.442,
2004-06-01 23:20:00,289.443,2.442,
2004-06-01 23:25:00,289.367,2.442,
2004-06-01 23:30:00,289.306,2.442,
2004-06-01 23:35:00,289.255,2.442,
2004-06-01 23:40:00,289.212,2.442,
2004-06-01 23:45:00,289.174,2.442,
2004-06-01 23:50:00,289.140,2.442,
2004-06-01 23:55:00,289.108,2.442,
2004-06-02 00:00:00,289.080,0.674,
2004-06-02 00:05:00,289.049,0.674,
2004-06-02 00:10:00,289.063,0.674,
2004-06-02 00:15:00,289.062,0.674,
2004-06-02 00:20:00,289.046,0.674,
2004-06-02 00:25:00,289.024,0.674,
2004-06-02 00:30:00,289.006,0.674,
2004-06-02 00:35:00,288.991,0.674,
2004-06-02 00:40:00,288.977,0.674,
2004-06-02 00:45:00,288.964,0.674,
2004-06-02 00:50:00,288.953,0.674,
2004-06-02 00:55:00,288.942,0.674,
2004-06-02 01:00:00,288.933,0.337,
2004-06-02 01:05:00,288.922,0.337,
2004-06-02 01:10:00,288.913,0.337,
2004-06-02 01:15:00,288.826,0.337,
2004-06-02 01:20:00,288.736,0.337,
2004-06-02 01:25:00,288.674,0.337,
2004-06-02 01:30:00,288.627,0.337,
2004-06-02 01:35:00,288.588,0.337,
2004-06-02 01:40:00,288.554,0.337,
2004-06-02 01:45:00,288.525,0.337,
2004-06-02 01:50:00,288.500,0.337,
2004-06-02 01:55:00,288.477,0.337,
2004-06-02 02:00:00,288.457,0.084,
2004-06-02 02:05:00,288.438,0.084,
2004-06-02 02:10:00,288.382,0.084,
2004-06-02 02:15:00,288.223,0.084,
2004-06-02 02:20:00,288.139,0.084,
2004-06-02 02:25:00,288.084,0.084,
2004-06-02 02:30:00,288.041,0.084,
2004-06-02 02:35:00,288.006,0.084,
2004-06-02 02:40:00,287.975,20.254,
2004-06-02 02:45:00,288.013,0.084,
2004-06-02 02:50:00,287.945,20.318,
2004-06-02 02:55:00,287.970,21.169,
2004-06-02 03:00:00,287.969,21.253,
2004-06-02 03:05:00,287.954,21.287,
2004-06-02 03:10:00,287.946,21.304,
2004-06-02 03:15:00,288.029,0.084,
2004-06-02 03:20:00,287.954,20.386,
2004-06-02 03:25:00,287.967,21.262,
2004-06-02 03:30:00,287.931,21.339,
2004-06-02 03:35:00,287.913,21.377,
2004-06-02 03:40:00,287.885,21.439,
2004-06-02 03:45:00,287.860,21.492,
2004-06-02 03:50:00,287.837,21.542,
2004-06-02 03:55:00,287.816,21.588,
2004-06-02 04:00:00,287.797,20.902,
2004-06-02 04:05:00,287.778,20.946,
2004-06-02 04:10:00,287.760,20.983,
2004-06-02 04:15:00,287.729,21.052,
2004-06-02 04:20:00,287.701,21.112,
2004-06-02 04:25:00,287.694,21.127,
2004-06-02 04:30:00,287.681,21.155,
2004-06-02 04:35:00,287.664,21.192,
2004-06-02 04:40:00,287.646,21.231,
2004-06-02 04:45:00,287.627,21.272,
2004-06-02 04:50:00,287.608,21.313,
2004-06-02 04:55:00,287.589,21.355,
2004-06-02 05:00:00,287.570,21.228,
2004-06-02 05:05:00,287.561,21.220,
2004-06-02 05:10:00,287.540,21.266,
2004-06-02 05:15:00,287.508,21.334,
2004-06-02 05:20:00,287.479,21.397,
2004-06-02 05:25:00,287.452,21.455,
2004-06-02 05:30:00,287.427,21.509,
2004-06-02 05:35:00,287.403,21.560,
2004-06-02 05:40:00,287.381,21.608,
2004-06-02 05:45:00,287.360,21.654,
2004-06-02 05:50:00,287.340,21.696,
2004-06-02 05:55:00,287.322,21.736,
2004-06-02 06:00:00,287.304,26.128,
2004-06-02 06:05:00,287.312,25.667,
2004-06-02 06:10:00,287.298,25.693,
2004-06-02 06:15:00,287.283,25.722,
2004-06-02 06:20:00,287.280,25.723,
2004-06-02 06:25:00,287.287,25.704,
2004-06-02 06:30:00,287.298,25.676,
2004-06-02 06:35:00,287.311,25.643,
2004-06-02 06:40:00,287.325,25.610,
2004-06-02 06:45:00,287.337,25.579,
2004-06-02 06:50:00,287.349,25.551,
2004-06-02 06:55:00,287.359,25.524,
2004-06-02 07:00:00,287.369,25.913,
2004-06-02 07:05:00,287.389,24.803,
2004-06-02 07:10:00,287.411,24.741,
2004-06-02 07:15:00,287.448,24.649,
2004-06-02 07:20:00,287.523,24.472,
2004-06-02 07:25:00,287.614,24.264,
2004-06-02 07:30:00,287.708,24.050,
2004-06-02 07:35:00,287.796,23.849,
2004-06-02 07:40:00,287.875,23.667,
2004-06-02 07:45:00,287.947,23.503,
2004-06-02 07:50:00,288.009,8.422,
2004-06-02 07:55:00,288.020,8.422,
2004-06-02 08:00:00,288.080,8.085,
2004-06-02 08:05:00,288.114,8.085,
2004-06-02 08:10:00,288.050,8.085,
2004-06-02 08:15:00,288.153,8.085,
2004-06-02 08:20:00,288.230,8.085,
2004-06-02 08:25:00,288.305,8.085,
2004-06-02 08:30:00,288.372,8.085,
2004-06-02 08:35:00,288.430,8.085,
2004-06-02 08:40:00,288.480,8.085,
2004-06-02 08:45:00,288.521,8.085,
2004-06-02 08:50:00,288.557,8.085,
2004-06-02 08:55:00,288.587,8.085,
2004-06-02 09:00:00,288.612,7.075,
2004-06-02 09:05:00,288.619,7.075,
2004-06-02 09:10:00,288.612,7.075,
2004-06-02 09:15:00,288.677,7.075,
2004-06-02 09:20:00,288.745,7.075,
2004-06-02 09:25:00,288.813,7.075,
2004-06-02 09:30:00,288.873,7.075,
2004-06-02 09:35:00,288.924,7.075,
2004-06-02 09:40:00,288.967,7.075,
2004-06-02 09:45:00,289.003,7.075,
2004-06-02 09:50:00,289.032,7.075,
2004-06-02 09:55:00,289.057,7.075,
2004-06-02 10:00:00,289.078,6.401,
2004-06-02 10:05:00,289.094,6.401,
2004-06-02 10:10:00,289.194,6.401,
2004-06-02 10:15:00,289.203,6.401,
2004-06-02 10:20:00,289.275,6.401,
2004-06-02 10:25:00,289.357,6.401,
2004-06-02 10:30:00,289.434,6.401,
2004-06-02 10:35:00,289.504,6.401,
2004-06-02 10:40:00,289.564,6.401,
2004-06-02 10:45:00,289.616,6.401,
2004-06-02 10:50:00,289.661,6.401,
2004-06-02 10:55:00,289.699,6.401,
2004-06-02 11:00:00,289.732,5.137,
2004-06-02 11:05:00,289.758,5.137,
2004-06-02 11:10:00,289.669,5.137,
2004-06-02 11:15:00,289.838,5.137,
2004-06-02 11:20:00,290.041,5.137,
2004-06-02 11:25:00,290.247,5.137,
2004-06-02 11:30:00,290.429,5.137,
2004-06-02 11:35:00,290.582,5.137,
2004-06-02 11:40:00,290.707,5.137,
2004-06-02 11:45:00,290.810,5.137,
2004-06-02 11:50:00,290.894,5.137,
2004-06-02 11:55:00,290.963,5.137,
2004-06-02 12:00:00,291.018,4.464,
2004-06-02 12:05:00,291.063,4.464,
2004-06-02 12:10:00,291.101,4.464,
2004-06-02 12:15:00,291.184,4.464,
2004-06-02 12:20:00,291.290,4.464,
2004-06-02 12:25:00,291.395,4.464,
2004-06-02 12:30:00,291.487,4.464,
2004-06-02 12:35:00,291.564,4.464,
2004-06-02 12:40:00,291.627,4.464,
2004-06-02 12:45:00,291.679,4.464,
2004-06-02 12:50:00,291.721,4.464,
2004-06-02 12:55:00,291.755,4.464,
2004-06-02 13:00:00,291.784,3.958,
2004-06-02 13:05:00,291.806,3.958,
2004-06-02 13:10:00,291.824,3.958,
2004-06-02 13:15:00,291.932,3.958,
2004-06-02 13:20:00,292.093,3.958,
2004-06-02 13:25:00,292.256,3.958,
2004-06-02 13:30:00,292.402,3.958,
2004-06-02 13:35:00,292.524,3.958,
2004-06-02 13:40:00,292.625,3.958,
2004-06-02 13:45:00,292.708,3.958,
2004-06-02 13:50:00,292.775,3.958,
2004-06-02 13:55:00,292.830,3.958,
2004-06-02 14:00:00,292.875,3.453,
2004-06-02 14:05:00,292.915,3.453,
2004-06-02 14:10:00,292.952,3.453,
2004-06-02 14:15:00,292.994,3.453,
2004-06-02 14:20:00,293.042,3.453,
2004-06-02 14:25:00,293.086,3.453,
2004-06-02 14:30:00,293.125,3.453,
2004-06-02 14:35:00,293.156,3.453,
2004-06-02 14:40:00,293.183,3.453,
2004-06-02 14:45:00,293.204,3.453,
2004-06-02 14:50:00,293.221,3.453,
2004-06-02 14:55:00,293.235,3.453,
2004-06-02 15:00:00,293.246,3.958,
2004-06-02 15:05:00,293.260,3.958,
2004-06-02 15:10:00,293.315,3.958,
2004-06-02 15:15:00,293.306,3.958,
2004-06-02 15:20:00,293.287,3.958,
2004-06-02 15:25:00,293.263,3.958,
2004-06-02 15:30:00,293.238,3.958,
2004-06-02 15:35:00,293.214,3.958,
2004-06-02 15:40:00,293.192,3.958,
2004-06-02 15:45:00,293.173,3.958,
2004-06-02 15:50:00,293.157,3.958,
2004-06-02 15:55:00,293.142,3.958,
2004-06-02 16:00:00,293.129,4.632,
2004-06-02 16:05:00,293.128,4.632,
2004-06-02 16:10:00,293.074,4.632,
2004-06-02 16:15:00,293.089,4.632,
2004-06-02 16:20:00,293.119,4.632,
2004-06-02 16:25:00,293.154,4.632,
2004-06-02 16:30:00,293.188,4.632,
2004-06-02 16:35:00,293.218,4.632,
2004-06-02 16:40:00,293.243,4.632,
2004-06-02 16:45:00,293.264,4.632,
2004-06-02 16:50:00,293.282,4.632,
2004-06-02 16:55:00,293.297,4.632,
2004-06-02 17:00:00,293.310,6.148,
2004-06-02 17:05:00,293.326,6.148,
2004-06-02 17:10:00,293.358,6.148,
2004-06-02 17:15:00,293.344,6.148,
2004-06-02 17:20:00,293.312,6.148,
2004-06-02 17:25:00,293.271,6.148,
2004-06-02 17:30:00,293.229,6.148,
2004-06-02 17:35:00,293.187,6.148,
2004-06-02 17:40:00,293.148,6.148,
2004-06-02 17:45:00,293.113,6.148,
2004-06-02 17:50:00,293.082,6.148,
2004-06-02 17:55:00,293.054,6.148,
2004-06-02 18:00:00,293.029,7.243,
2004-06-02 18:05:00,293.007,7.243,
2004-06-02 18:10:00,293.009,7.243,
2004-06-02 18:15:00,292.983,7.243,
2004-06-02 18:20:00,292.947,7.243,
2004-06-02 18:25:00,292.903,7.243,
2004-06-02 18:30:00,292.855,7.243,
2004-06-02 18:35:00,292.804,7.243,
2004-06-02 18:40:00,292.753,7.243,
2004-06-02 18:45:00,292.702,7.243,
2004-06-02 18:50:00,292.652,7.243,
2004-06-02 18:55:00,292.604,7.243,
2004-06-02 19:00:00,292.558,6.906,
2004-06-02 19:05:00,292.513,6.906,
2004-06-02 19:10:00,292.492,6.906,
2004-06-02 19:15:00,292.470,6.906,
2004-06-02 19:20:00,292.449,6.906,
2004-06-02 19:25:00,292.428,6.906,
2004-06-02 19:30:00,292.406,6.906,
2004-06-02 19:35:00,292.385,6.906,
2004-06-02 19:40:00,292.363,6.906,
2004-06-02 19:45:00,292.341,6.906,
2004-06-02 19:50:00,292.318,6.906,
2004-06-02 19:55:00,292.295,6.906,
2004-06-02 20:00:00,292.272,6.317,
2004-06-02 20:05:00,292.238,6.317,
2004-06-02 20:10:00,292.207,6.317,
2004-06-02 20:15:00,292.062,6.317,
2004-06-02 20:20:00,291.935,6.317,
2004-06-02 20:25:00,291.845,6.317,
2004-06-02 20:30:00,291.783,6.317,
2004-06-02 20:35:00,291.737,6.317,
2004-06-02 20:40:00,291.701,6.317,
2004-06-02 20:45:00,291.670,6.317,
2004-06-02 20:50:00,291.642,6.317,
2004-06-02 20:55:00,291.616,6.317,
2004-06-02 21:00:00,291.591,5.137,
2004-06-02 21:05:00,291.529,5.137,
2004-06-02 21:10:00,291.491,5.137,
2004-06-02 21:15:00,291.430,5.137,
2004-06-02 21:20:00,291.379,5.137,
2004-06-02 21:25:00,291.335,5.137,
2004-06-02 21:30:00,291.297,5.137,
2004-06-02 21:35:00,291.262,5.137,
2004-06-02 21:40:00,291.231,5.137,
2004-06-02 21:45:00,291.201,5.137,
2004-06-02 21:50:00,291.173,5.137,
2004-06-02 21:55:00,291.147,5.137,
2004-06-02 22:00:00,291.121,4.464,
2004-06-02 22:05:00,291.081,4.464,
2004-06-02 22:10:00,291.051,4.464,
2004-06-02 22:15:00,290.999,4.464,
2004-06-02 22:20:00,290.952,4.464,
2004-06-02 22:25:00,290.911,4.464,
2004-06-02 22:30:00,290.873,4.464,
2004-06-02 22:35:00,290.839,4.464,
2004-06-02 22:40:00,290.807,4.464,
2004-06-02 22:45:00,290.777,4.464,
2004-06-02 22:50:00,290.749,4.464,
2004-06-02 22:55:00,290.721,4.464,
2004-06-02 23:00:00,290.695,2.442,
2004-06-02 23:05:00,290.660,2.442,
2004-06-02 23:10:00,290.631,2.442,
2004-06-02 23:15:00,290.588,2.442,
2004-06-02 23:20:00,290.548,2.442,
2004-06-02 23:25:00,290.512,2.442,
2004-06-02 23:30:00,290.479,2.442,
2004-06-02 23:35:00,290.449,2.442,
2004-06-02 23:40:00,290.420,2.442,
2004-06-02 23:45:00,290.393,2.442,
2004-06-02 23:50:00,290.367,2.442,
2004-06-02 23:55:00,290.342,2.442,
2004-06-03 00:00:00,290.318,0.674,
2004-06-03 00:05:00,290.287,0.674,
2004-06-03 00:10:00,290.261,0.674,
2004-06-03 00:15:00,290.092,0.674,
2004-06-03 00:20:00,290.010,0.674,
2004-06-03 00:25:00,289.964,0.674,
2004-06-03 00:30:00,289.928,0.674,
2004-06-03 00:35:00,289.896,0.674,
2004-06-03 00:40:00,289.866,0.674,
2004-06-03 00:45:00,289.837,0.674,
2004-06-03 00:50:00,289.809,0.674,
2004-06-03 00:55:00,289.781,0.674,
2004-06-03 01:00:00,289.754,0.337,
2004-06-03 01:05:00,289.727,0.337,
2004-06-03 01:10:00,289.701,0.337,
2004-06-03 01:15:00,289.648,0.337,
2004-06-03 01:20:00,289.603,0.337,
2004-06-03 01:25:00,289.565,0.337,
2004-06-03 01:30:00,289.531,0.337,
2004-06-03 01:35:00,289.498,0.337,
2004-06-03 01:40:00,289.467,0.337,
2004-06-03 01:45:00,289.437,0.337,
2004-06-03 01:50:00,289.408,0.337,
2004-06-03 01:55:00,289.379,0.337,
2004-06-03 02:00:00,289.352,0.084,
2004-06-03 02:05:00,289.324,0.084,
2004-06-03 02:10:00,289.297,0.084,
2004-06-03 02:15:00,289.389,0.084,
2004-06-03 02:20:00,289.426,0.084,
2004-06-03 02:25:00,289.430,0.084,
2004-06-03 02:30:00,289.419,0.084,
2004-06-03 02:35:00,289.402,0.084,
2004-06-03 02:40:00,289.383,0.084,
2004-06-03 02:45:00,289.364,0.084,
2004-06-03 02:50:00,289.345,0.084,
2004-06-03 02:55:00,289.326,0.084,
2004-06-03 03:00:00,289.308,0.084,
2004-06-03 03:05:00,289.290,0.084,
2004-06-03 03:10:00,289.273,0.084,
2004-06-03 03:15:00,288.956,0.084,
2004-06-03 03:20:00,288.819,0.084,
2004-06-03 03:25:00,288.740,0.084,
2004-06-03 03:30:00,288.675,0.084,
2004-06-03 03:35:00,288.616,0.084,
2004-06-03 03:40:00,288.561,0.084,
2004-06-03 03:45:00,288.506,0.084,
2004-06-03 03:50:00,288.454,0.084,
2004-06-03 03:55:00,288.405,0.084,
2004-06-03 04:00:00,288.358,0.337,
2004-06-03 04:05:00,288.315,0.337,
2004-06-03 04:10:00,288.271,0.337,
2004-06-03 04:15:00,288.298,0.337,
2004-06-03 04:20:00,288.292,0.337,
2004-06-03 04:25:00,288.275,0.337,
2004-06-03 04:30:00,288.255,0.337,
2004-06-03 04:35:00,288.235,0.337,
2004-06-03 04:40:00,288.214,0.337,
2004-06-03 04:45:00,288.194,0.337,
2004-06-03 04:50:00,288.174,0.337,
2004-06-03 04:55:00,288.154,0.337,
