cur_datetime,UWG_canTemp_K,senWaste,UWG_forcPres_Pa,WallshadeT,WalllitT,RoofT,
2004-06-01 00:05:00,287.334,0.000,99733.833,291.262,290.535,290.486,
2004-06-01 00:10:00,288.018,0.000,99733.833,291.410,290.621,290.532,
2004-06-01 00:15:00,287.899,0.000,99733.833,291.322,290.544,290.406,
2004-06-01 00:20:00,287.974,0.000,99733.833,291.315,290.540,290.318,
2004-06-01 00:25:00,287.971,0.000,99733.833,291.289,290.517,290.213,
2004-06-01 00:30:00,287.973,0.000,99733.833,291.270,290.502,290.135,
2004-06-01 00:35:00,287.969,0.000,99733.833,291.249,290.485,290.054,
2004-06-01 00:40:00,287.966,0.000,99733.833,291.231,290.472,289.973,
2004-06-01 00:45:00,287.962,0.000,99733.833,291.212,290.459,289.890,
2004-06-01 00:50:00,287.959,0.000,99733.833,291.197,290.449,289.807,
2004-06-01 00:55:00,287.956,0.000,99733.833,291.181,290.439,289.723,
2004-06-01 01:00:00,287.953,0.000,99733.833,291.168,290.431,289.638,
2004-06-01 01:05:00,287.951,0.000,99705.500,291.152,290.420,289.574,
2004-06-01 01:10:00,287.949,0.000,99705.500,291.138,290.411,289.513,
2004-06-01 01:15:00,288.016,0.000,99705.500,291.138,290.415,289.462,
2004-06-01 01:20:00,288.037,0.000,99705.500,291.131,290.413,289.403,
2004-06-01 01:25:00,288.040,0.000,99705.500,291.121,290.408,289.341,
2004-06-01 01:30:00,288.040,0.000,99705.500,291.112,290.404,289.288,
2004-06-01 01:35:00,288.038,0.000,99705.500,291.103,290.399,289.236,
2004-06-01 01:40:00,288.036,0.000,99705.500,291.094,290.395,289.182,
2004-06-01 01:45:00,288.035,0.000,99705.500,291.086,290.390,289.129,
2004-06-01 01:50:00,288.033,0.000,99705.500,291.078,290.387,289.080,
2004-06-01 01:55:00,288.032,0.000,99705.500,291.071,290.384,289.032,
2004-06-01 02:00:00,288.030,0.000,99705.500,291.065,290.381,288.983,
2004-06-01 02:05:00,288.029,0.000,99686.667,291.054,290.375,288.954,
2004-06-01 02:10:00,288.028,0.000,99686.667,291.044,290.370,288.933,
2004-06-01 02:15:00,288.041,0.000,99686.667,291.037,290.366,288.912,
2004-06-01 02:20:00,288.052,0.000,99686.667,291.029,290.363,288.892,
2004-06-01 02:25:00,288.059,0.000,99686.667,291.021,290.359,288.871,
2004-06-01 02:30:00,288.064,0.000,99686.667,291.013,290.356,288.863,
2004-06-01 02:35:00,288.067,0.000,99686.667,291.005,290.352,288.855,
2004-06-01 02:40:00,288.070,0.000,99686.667,290.997,290.348,288.847,
2004-06-01 02:45:00,288.072,0.000,99686.667,290.989,290.344,288.839,
2004-06-01 02:50:00,288.074,0.000,99686.667,290.981,290.341,288.841,
2004-06-01 02:55:00,288.075,0.000,99686.667,290.973,290.337,288.843,
2004-06-01 03:00:00,288.077,0.000,99686.667,290.966,290.334,288.845,
2004-06-01 03:05:00,288.078,0.000,99677.167,290.955,290.328,288.823,
2004-06-01 03:10:00,288.080,0.000,99677.167,290.945,290.321,288.808,
2004-06-01 03:15:00,288.084,0.000,99677.167,290.935,290.315,288.793,
2004-06-01 03:20:00,288.088,0.000,99677.167,290.925,290.308,288.778,
2004-06-01 03:25:00,288.091,0.000,99677.167,290.915,290.302,288.762,
2004-06-01 03:30:00,288.093,0.000,99677.167,290.904,290.295,288.745,
2004-06-01 03:35:00,288.095,0.000,99677.167,290.893,290.288,288.727,
2004-06-01 03:40:00,288.096,0.000,99677.167,290.883,290.281,288.709,
2004-06-01 03:45:00,288.097,0.000,99677.167,290.872,290.274,288.692,
2004-06-01 03:50:00,288.098,0.000,99677.167,290.861,290.266,288.673,
2004-06-01 03:55:00,288.099,0.000,99677.167,290.850,290.259,288.655,
2004-06-01 04:00:00,288.100,0.000,99677.167,290.840,290.251,288.637,
2004-06-01 04:05:00,288.101,0.000,99687.667,290.827,290.242,288.604,
2004-06-01 04:10:00,288.101,0.000,99687.667,290.814,290.232,288.569,
2004-06-01 04:15:00,288.101,0.000,99687.667,290.801,290.222,288.535,
2004-06-01 04:20:00,288.100,0.000,99687.667,290.788,290.212,288.500,
2004-06-01 04:25:00,288.100,0.000,99687.667,290.774,290.202,288.465,
2004-06-01 04:30:00,288.100,0.000,99687.667,290.761,290.191,288.425,
2004-06-01 04:35:00,288.100,0.000,99687.667,290.747,290.180,288.384,
2004-06-01 04:40:00,288.099,0.000,99687.667,290.734,290.169,288.343,
2004-06-01 04:45:00,288.099,0.000,99687.667,290.720,290.158,288.303,
2004-06-01 04:50:00,288.099,0.000,99687.667,290.706,290.147,288.258,
2004-06-01 04:55:00,288.098,0.000,99687.667,290.692,290.136,288.213,
2004-06-01 05:00:00,288.098,0.000,99687.667,290.678,290.125,288.168,
2004-06-01 05:05:00,288.110,65.493,99687.667,290.663,290.113,288.151,
2004-06-01 05:10:00,288.080,57.762,99687.667,290.640,290.094,288.128,
2004-06-01 05:15:00,288.081,57.783,99687.667,290.623,290.080,288.109,
2004-06-01 05:20:00,288.075,28.837,99687.667,290.604,290.064,288.089,
2004-06-01 05:25:00,288.076,28.847,99687.667,290.586,290.049,288.070,
2004-06-01 05:30:00,288.051,28.613,99687.667,290.574,290.041,288.095,
2004-06-01 05:35:00,288.046,28.571,99687.667,290.565,290.036,288.123,
2004-06-01 05:40:00,288.047,28.578,99687.667,290.560,290.035,288.151,
2004-06-01 05:45:00,288.049,28.597,99687.667,290.555,290.034,288.180,
2004-06-01 05:50:00,288.051,28.616,99687.667,290.552,290.035,288.230,
2004-06-01 05:55:00,288.053,28.636,99687.667,290.550,290.036,288.280,
2004-06-01 06:00:00,288.055,28.654,99687.667,290.549,290.039,288.330,
2004-06-01 06:05:00,288.077,60.040,99707.500,290.552,290.046,288.383,
2004-06-01 06:10:00,288.086,30.104,99707.500,290.554,290.052,288.449,
2004-06-01 06:15:00,288.116,30.382,99707.500,290.574,290.051,288.519,
2004-06-01 06:20:00,288.120,30.419,99707.500,290.578,290.058,288.583,
2004-06-01 06:25:00,288.134,30.549,99707.500,290.583,290.067,288.649,
2004-06-01 06:30:00,288.147,30.670,99707.500,290.588,290.078,288.728,
2004-06-01 06:35:00,288.158,30.774,99707.500,290.605,290.101,288.851,
2004-06-01 06:40:00,288.168,30.868,99707.500,290.623,290.127,288.974,
2004-06-01 06:45:00,288.177,30.952,99707.500,290.641,290.153,289.097,
2004-06-01 06:50:00,288.186,31.028,99707.500,290.662,290.182,289.242,
2004-06-01 06:55:00,288.193,31.098,99707.500,290.682,290.211,289.387,
2004-06-01 07:00:00,288.200,31.162,99707.500,290.704,290.242,289.530,
2004-06-01 07:05:00,288.219,66.538,99725.500,290.744,290.294,289.686,
2004-06-01 07:10:00,288.244,69.399,99725.500,290.788,290.350,289.867,
2004-06-01 07:15:00,288.143,35.097,99725.500,290.805,290.372,290.027,
2004-06-01 07:20:00,288.125,35.067,99725.500,290.843,290.415,290.203,
2004-06-01 07:25:00,288.142,35.356,99725.500,290.888,290.465,290.387,
2004-06-01 07:30:00,288.174,35.775,99725.500,290.941,290.537,290.596,
2004-06-01 07:35:00,288.211,36.234,99725.500,290.997,290.626,290.820,
2004-06-01 07:40:00,288.249,36.689,99725.500,291.058,290.729,291.047,
2004-06-01 07:45:00,288.286,37.128,99725.500,291.119,290.808,291.276,
2004-06-01 07:50:00,288.320,37.536,99725.500,291.185,290.893,291.535,
2004-06-01 07:55:00,288.352,37.920,99725.500,291.251,290.991,291.796,
2004-06-01 08:00:00,288.382,38.277,99725.500,291.320,291.106,292.060,
2004-06-01 08:05:00,288.411,39.461,99768.333,291.362,291.243,292.317,
2004-06-01 08:10:00,288.449,39.705,99768.333,291.424,291.339,292.601,
2004-06-01 08:15:00,288.481,40.031,99768.333,291.484,291.513,292.884,
2004-06-01 08:20:00,288.531,40.537,99768.333,291.549,291.692,293.171,
2004-06-01 08:25:00,288.590,41.125,99768.333,291.616,291.802,293.460,
2004-06-01 08:30:00,288.653,41.744,99768.333,291.687,291.955,293.771,
2004-06-01 08:35:00,288.718,42.372,99768.333,291.759,292.088,294.075,
2004-06-01 08:40:00,288.780,42.967,99768.333,291.834,292.196,294.379,
2004-06-01 08:45:00,288.838,43.524,99768.333,291.907,292.420,294.681,
2004-06-01 08:50:00,288.894,44.061,99768.333,291.982,292.560,295.000,
2004-06-01 08:55:00,288.944,44.537,99768.333,292.056,292.669,295.317,
2004-06-01 09:00:00,288.991,44.977,99768.333,292.130,292.772,295.634,
2004-06-01 09:05:00,289.016,49.329,99772.167,292.201,292.869,295.954,
2004-06-01 09:10:00,289.070,49.812,99772.167,292.278,292.963,296.291,
2004-06-01 09:15:00,289.124,50.323,99772.167,292.356,293.056,296.627,
2004-06-01 09:20:00,289.210,51.110,99772.167,292.441,293.149,296.968,
2004-06-01 09:25:00,289.315,52.053,99772.167,292.580,293.136,297.301,
2004-06-01 09:30:00,289.429,53.054,99772.167,292.683,293.224,297.659,
2004-06-01 09:35:00,289.545,54.056,99772.167,292.723,293.404,298.008,
2004-06-01 09:40:00,289.657,55.007,99772.167,292.811,293.495,298.347,
2004-06-01 09:45:00,289.762,55.882,99772.167,292.897,293.583,298.686,
2004-06-01 09:50:00,289.860,56.687,99772.167,292.983,293.663,299.034,
2004-06-01 09:55:00,289.950,57.426,99772.167,293.068,293.741,299.381,
2004-06-01 10:00:00,290.033,58.109,99772.167,293.152,293.811,299.728,
2004-06-01 10:05:00,290.109,64.281,99774.167,293.225,293.869,300.030,
2004-06-01 10:10:00,290.188,65.067,99774.167,293.297,293.921,300.332,
2004-06-01 10:15:00,290.293,65.973,99774.167,293.374,293.977,300.637,
2004-06-01 10:20:00,290.438,67.149,99774.167,293.459,294.034,300.947,
2004-06-01 10:25:00,290.600,68.440,99774.167,293.548,294.094,301.260,
2004-06-01 10:30:00,290.766,69.784,99774.167,293.640,294.152,301.563,
2004-06-01 10:35:00,290.924,71.041,99774.167,293.729,294.201,301.837,
2004-06-01 10:40:00,291.069,72.183,99774.167,293.817,294.244,302.108,
2004-06-01 10:45:00,291.202,73.262,99774.167,293.902,294.285,302.376,
2004-06-01 10:50:00,291.321,74.239,99774.167,293.985,294.319,302.627,
2004-06-01 10:55:00,291.428,75.105,99774.167,294.066,294.349,302.874,
2004-06-01 11:00:00,291.523,75.881,99774.167,294.143,294.372,303.118,
2004-06-01 11:05:00,291.609,75.679,99767.833,294.233,294.412,303.437,
2004-06-01 11:10:00,291.691,76.346,99767.833,294.368,294.477,303.746,
2004-06-01 11:15:00,291.764,76.894,99767.833,294.541,294.495,304.054,
2004-06-01 11:20:00,291.847,77.501,99767.833,294.614,294.637,304.366,
2004-06-01 11:25:00,291.937,78.143,99767.833,294.687,294.780,304.679,
2004-06-01 11:30:00,292.028,78.787,99767.833,294.766,294.933,305.009,
2004-06-01 11:35:00,292.117,79.406,99767.833,294.839,295.080,305.312,
2004-06-01 11:40:00,292.200,79.986,99767.833,294.913,295.232,305.615,
2004-06-01 11:45:00,292.278,80.526,99767.833,294.987,295.383,305.918,
2004-06-01 11:50:00,292.350,81.024,99767.833,295.060,295.537,306.224,
2004-06-01 11:55:00,292.416,81.484,99767.833,295.132,295.691,306.529,
2004-06-01 12:00:00,292.476,81.907,99767.833,295.203,295.847,306.834,
2004-06-01 12:05:00,292.531,85.163,99749.000,295.266,295.991,307.082,
2004-06-01 12:10:00,292.587,85.945,99749.000,295.328,296.136,307.325,
2004-06-01 12:15:00,292.652,86.880,99749.000,295.392,296.284,307.569,
2004-06-01 12:20:00,292.739,87.689,99749.000,295.460,296.436,307.815,
2004-06-01 12:25:00,292.840,88.537,99749.000,295.530,296.590,308.064,
2004-06-01 12:30:00,292.948,89.409,99749.000,295.603,296.749,308.293,
2004-06-01 12:35:00,293.054,90.265,99749.000,295.670,296.897,308.494,
2004-06-01 12:40:00,293.155,91.110,99749.000,295.736,297.045,308.694,
2004-06-01 12:45:00,293.249,91.909,99749.000,295.801,297.192,308.893,
2004-06-01 12:50:00,293.336,92.658,99749.000,295.864,297.336,309.068,
2004-06-01 12:55:00,293.416,93.357,99749.000,295.925,297.477,309.243,
2004-06-01 13:00:00,293.489,94.012,99749.000,295.984,297.616,309.416,
2004-06-01 13:05:00,293.557,90.570,99708.833,296.041,297.753,309.582,
2004-06-01 13:10:00,293.618,90.903,99708.833,296.096,297.886,309.726,
2004-06-01 13:15:00,293.690,91.488,99708.833,296.152,298.021,309.871,
2004-06-01 13:20:00,293.780,92.194,99708.833,296.211,298.157,310.018,
2004-06-01 13:25:00,293.883,92.990,99708.833,296.272,298.296,310.167,
2004-06-01 13:30:00,293.990,93.811,99708.833,296.335,298.435,310.298,
2004-06-01 13:35:00,294.095,94.623,99708.833,296.392,298.561,310.400,
2004-06-01 13:40:00,294.194,95.400,99708.833,296.448,298.684,310.501,
2004-06-01 13:45:00,294.287,96.134,99708.833,296.503,298.804,310.601,
2004-06-01 13:50:00,294.373,96.823,99708.833,296.555,298.919,310.675,
2004-06-01 13:55:00,294.451,97.467,99708.833,296.605,299.031,310.749,
2004-06-01 14:00:00,294.523,98.068,99708.833,296.652,299.138,310.822,
2004-06-01 14:05:00,294.595,96.754,99684.833,296.692,299.220,310.801,
2004-06-01 14:10:00,294.607,96.963,99684.833,296.716,299.281,310.739,
2004-06-01 14:15:00,294.692,97.645,99684.833,296.756,299.356,310.689,
2004-06-01 14:20:00,294.766,98.249,99684.833,296.790,299.419,310.637,
2004-06-01 14:25:00,294.835,98.827,99684.833,296.823,299.480,310.585,
2004-06-01 14:30:00,294.897,99.367,99684.833,296.854,299.533,310.478,
2004-06-01 14:35:00,294.954,99.865,99684.833,296.817,300.056,310.728,
2004-06-01 14:40:00,295.011,100.375,99684.833,296.863,300.414,310.952,
2004-06-01 14:45:00,295.062,100.843,99684.833,296.907,300.770,311.165,
2004-06-01 14:50:00,295.107,101.285,99684.833,296.867,301.385,311.443,
2004-06-01 14:55:00,295.151,101.727,99684.833,296.916,301.776,311.697,
2004-06-01 15:00:00,295.188,102.135,99684.833,296.927,302.300,311.939,
2004-06-01 15:05:00,295.230,104.022,99687.833,296.957,302.541,312.105,
2004-06-01 15:10:00,295.146,104.808,99687.833,296.879,302.908,312.286,
2004-06-01 15:15:00,295.122,105.251,99687.833,296.935,302.887,312.457,
2004-06-01 15:20:00,294.998,105.345,99687.833,296.917,302.924,312.591,
2004-06-01 15:25:00,294.862,105.475,99687.833,296.894,303.059,312.707,
2004-06-01 15:30:00,294.736,105.369,99687.833,296.866,303.255,312.795,
2004-06-01 15:35:00,294.627,105.136,99687.833,296.815,303.277,312.615,
2004-06-01 15:40:00,294.533,104.957,99687.833,296.760,303.286,312.439,
2004-06-01 15:45:00,294.455,104.908,99687.833,296.691,303.335,312.267,
2004-06-01 15:50:00,294.391,104.574,99687.833,296.633,303.324,312.001,
2004-06-01 15:55:00,294.338,104.199,99687.833,296.578,303.313,311.739,
2004-06-01 16:00:00,294.294,103.830,99687.833,296.521,303.172,311.479,
2004-06-01 16:05:00,294.259,101.575,99699.333,296.482,303.052,311.476,
2004-06-01 16:10:00,294.317,101.575,99699.333,296.469,302.922,311.441,
2004-06-01 16:15:00,294.235,100.936,99699.333,296.415,302.939,311.361,
2004-06-01 16:20:00,294.189,100.571,99699.333,296.374,302.962,311.288,
2004-06-01 16:25:00,294.142,100.215,99699.333,296.331,302.982,311.211,
2004-06-01 16:30:00,294.098,99.893,99699.333,296.288,303.013,311.156,
2004-06-01 16:35:00,294.058,99.481,99699.333,296.248,302.973,311.018,
2004-06-01 16:40:00,294.023,99.066,99699.333,296.208,302.932,310.882,
2004-06-01 16:45:00,293.993,98.686,99699.333,296.170,302.892,310.748,
2004-06-01 16:50:00,293.966,98.328,99699.333,296.132,302.842,310.597,
2004-06-01 16:55:00,293.943,97.993,99699.333,296.096,302.736,310.435,
2004-06-01 17:00:00,293.921,97.670,99699.333,296.061,302.542,310.274,
2004-06-01 17:05:00,293.901,84.967,99732.000,296.025,302.335,310.075,
2004-06-01 17:10:00,293.945,84.717,99732.000,296.005,302.119,309.868,
2004-06-01 17:15:00,293.871,84.005,99732.000,295.955,301.878,309.634,
2004-06-01 17:20:00,293.805,83.375,99732.000,295.907,301.623,309.404,
2004-06-01 17:25:00,293.732,82.715,99732.000,295.871,301.348,309.175,
2004-06-01 17:30:00,293.656,82.089,99732.000,295.819,301.086,308.917,
2004-06-01 17:35:00,293.582,81.625,99732.000,295.745,300.734,308.472,
2004-06-01 17:40:00,293.509,81.250,99732.000,295.667,300.451,308.039,
2004-06-01 17:45:00,293.441,80.898,99732.000,295.591,300.182,307.620,
2004-06-01 17:50:00,293.378,80.570,99732.000,295.512,299.911,307.139,
2004-06-01 17:55:00,293.321,80.266,99732.000,295.435,299.644,306.672,
2004-06-01 18:00:00,293.268,79.987,99732.000,295.389,299.326,306.222,
2004-06-01 18:05:00,293.215,79.226,99783.500,295.315,299.079,305.823,
2004-06-01 18:10:00,293.192,79.105,99783.500,295.252,298.836,305.394,
2004-06-01 18:15:00,293.158,78.918,99783.500,295.212,298.552,304.978,
2004-06-01 18:20:00,293.124,78.736,99783.500,295.150,298.312,304.569,
2004-06-01 18:25:00,293.084,78.515,99783.500,295.108,298.038,304.175,
2004-06-01 18:30:00,293.040,78.273,99783.500,295.062,297.776,303.787,
2004-06-01 18:35:00,292.993,78.015,99783.500,295.006,297.628,303.519,
2004-06-01 18:40:00,292.945,77.754,99783.500,294.951,297.488,303.247,
2004-06-01 18:45:00,292.896,77.480,99783.500,294.895,297.346,302.973,
2004-06-01 18:50:00,292.846,77.198,99783.500,294.837,297.222,302.733,
2004-06-01 18:55:00,292.795,76.913,99783.500,294.780,297.098,302.491,
2004-06-01 19:00:00,292.744,76.624,99783.500,294.722,296.988,302.246,
2004-06-01 19:05:00,292.693,71.334,99821.333,296.864,294.659,301.962,
2004-06-01 19:10:00,292.629,70.975,99821.333,296.748,294.592,301.702,
2004-06-01 19:15:00,292.550,70.520,99821.333,296.627,294.521,301.438,
2004-06-01 19:20:00,292.474,70.079,99821.333,296.511,294.448,301.174,
2004-06-01 19:25:00,292.426,69.801,99821.333,296.400,294.381,300.912,
2004-06-01 19:30:00,292.393,69.610,99821.333,296.297,294.314,300.655,
2004-06-01 19:35:00,292.367,69.454,99821.333,296.209,294.262,300.444,
2004-06-01 19:40:00,292.343,69.315,99821.333,296.128,294.212,300.232,
2004-06-01 19:45:00,292.321,69.184,99821.333,296.047,294.162,300.018,
2004-06-01 19:50:00,292.300,69.057,99821.333,295.924,294.142,299.823,
2004-06-01 19:55:00,292.279,68.932,99821.333,295.849,294.095,299.627,
2004-06-01 20:00:00,292.259,68.812,99821.333,295.773,294.054,299.429,
2004-06-01 20:05:00,292.232,65.796,99873.833,295.712,293.965,299.120,
2004-06-01 20:10:00,292.206,65.640,99873.833,295.608,293.899,298.820,
2004-06-01 20:15:00,291.953,64.120,99873.833,295.462,293.788,298.491,
2004-06-01 20:20:00,291.829,63.363,99873.833,295.330,293.694,298.182,
2004-06-01 20:25:00,291.755,62.903,99873.833,295.208,293.610,297.881,
2004-06-01 20:30:00,291.697,62.541,99873.833,295.085,293.526,297.551,
2004-06-01 20:35:00,291.648,62.231,99873.833,294.969,293.449,297.240,
2004-06-01 20:40:00,291.605,61.960,99873.833,294.861,293.380,296.959,
2004-06-01 20:45:00,291.566,61.711,99873.833,294.755,293.313,296.682,
2004-06-01 20:50:00,291.531,61.485,99873.833,294.652,293.249,296.405,
2004-06-01 20:55:00,291.498,61.277,99873.833,294.552,293.186,296.131,
2004-06-01 21:00:00,291.469,61.084,99873.833,294.454,293.126,295.861,
2004-06-01 21:05:00,291.413,0.000,99930.833,294.389,293.077,295.671,
2004-06-01 21:10:00,291.405,0.000,99930.833,294.340,293.041,295.503,
2004-06-01 21:15:00,291.401,0.000,99930.833,294.292,293.005,295.334,
2004-06-01 21:20:00,291.388,0.000,99930.833,294.253,292.974,295.161,
2004-06-01 21:25:00,291.372,0.000,99930.833,294.212,292.942,294.985,
2004-06-01 21:30:00,291.352,0.000,99930.833,294.178,292.914,294.845,
2004-06-01 21:35:00,291.335,0.000,99930.833,294.143,292.885,294.703,
2004-06-01 21:40:00,291.318,0.000,99930.833,294.115,292.860,294.559,
2004-06-01 21:45:00,291.302,0.000,99930.833,294.087,292.836,294.413,
2004-06-01 21:50:00,291.287,0.000,99930.833,294.063,292.814,294.289,
2004-06-01 21:55:00,291.272,0.000,99930.833,294.040,292.792,294.163,
2004-06-01 22:00:00,291.258,0.000,99930.833,294.020,292.773,294.035,
2004-06-01 22:05:00,291.237,0.000,99998.717,293.964,292.739,293.899,
2004-06-01 22:10:00,291.170,0.000,99998.717,293.899,292.697,293.774,
2004-06-01 22:15:00,290.815,0.000,99998.717,293.776,292.597,293.609,
2004-06-01 22:20:00,290.577,0.000,99998.717,293.659,292.507,293.458,
2004-06-01 22:25:00,290.423,0.000,99998.717,293.559,292.433,293.318,
2004-06-01 22:30:00,290.305,0.000,99998.717,293.455,292.359,293.183,
2004-06-01 22:35:00,290.211,0.000,99998.717,293.357,292.291,293.053,
2004-06-01 22:40:00,290.133,0.000,99998.717,293.259,292.225,292.927,
2004-06-01 22:45:00,290.067,0.000,99998.717,293.164,292.162,292.804,
2004-06-01 22:50:00,290.008,0.000,99998.717,293.071,292.100,292.692,
2004-06-01 22:55:00,289.955,0.000,99998.717,292.979,292.041,292.583,
2004-06-01 23:00:00,289.907,0.000,99998.717,292.890,291.984,292.476,
2004-06-01 23:05:00,289.863,0.000,100021.167,292.823,291.935,292.368,
2004-06-01 23:10:00,289.824,0.000,100021.167,292.761,291.890,292.272,
2004-06-01 23:15:00,289.647,0.000,100021.167,292.663,291.810,292.146,
2004-06-01 23:20:00,289.531,0.000,100021.167,292.582,291.744,292.033,
2004-06-01 23:25:00,289.451,0.000,100021.167,292.510,291.687,291.928,
2004-06-01 23:30:00,289.386,0.000,100021.167,292.442,291.633,291.830,
2004-06-01 23:35:00,289.332,0.000,100021.167,292.378,291.582,291.734,
2004-06-01 23:40:00,289.286,0.000,100021.167,292.318,291.535,291.640,
2004-06-01 23:45:00,289.246,0.000,100021.167,292.260,291.489,291.547,
2004-06-01 23:50:00,289.208,0.000,100021.167,292.206,291.446,291.463,
2004-06-01 23:55:00,289.174,0.000,100021.167,292.153,291.403,291.380,
2004-06-02 00:00:00,289.143,0.000,100021.167,292.103,291.364,291.298,
2004-06-02 00:05:00,289.115,0.000,100033.667,292.067,291.328,291.198,
2004-06-02 00:10:00,289.123,0.000,100033.667,292.043,291.303,291.111,
2004-06-02 00:15:00,289.138,0.000,100033.667,292.020,291.280,291.025,
2004-06-02 00:20:00,289.124,0.000,100033.667,291.997,291.255,290.931,
2004-06-02 00:25:00,289.103,0.000,100033.667,291.973,291.228,290.834,
2004-06-02 00:30:00,289.084,0.000,100033.667,291.952,291.203,290.738,
2004-06-02 00:35:00,289.067,0.000,100033.667,291.932,291.178,290.641,
2004-06-02 00:40:00,289.052,0.000,100033.667,291.915,291.156,290.544,
2004-06-02 00:45:00,289.039,0.000,100033.667,291.898,291.134,290.445,
2004-06-02 00:50:00,289.026,0.000,100033.667,291.885,291.114,290.344,
2004-06-02 00:55:00,289.015,0.000,100033.667,291.871,291.094,290.242,
2004-06-02 01:00:00,289.004,0.000,100033.667,291.861,291.076,290.138,
2004-06-02 01:05:00,288.993,0.000,100047.167,291.838,291.055,290.065,
2004-06-02 01:10:00,288.983,0.000,100047.167,291.817,291.034,289.992,
2004-06-02 01:15:00,288.896,0.000,100047.167,291.779,290.997,289.908,
2004-06-02 01:20:00,288.804,0.000,100047.167,291.739,290.958,289.823,
2004-06-02 01:25:00,288.740,0.000,100047.167,291.704,290.925,289.742,
2004-06-02 01:30:00,288.691,0.000,100047.167,291.670,290.892,289.670,
2004-06-02 01:35:00,288.649,0.000,100047.167,291.637,290.861,289.599,
2004-06-02 01:40:00,288.614,0.000,100047.167,291.605,290.831,289.529,
2004-06-02 01:45:00,288.583,0.000,100047.167,291.573,290.803,289.460,
2004-06-02 01:50:00,288.556,0.000,100047.167,291.543,290.775,289.398,
2004-06-02 01:55:00,288.532,0.000,100047.167,291.514,290.748,289.337,
2004-06-02 02:00:00,288.510,0.000,100047.167,291.485,290.723,289.275,
2004-06-02 02:05:00,288.490,0.000,100032.833,291.441,290.689,289.220,
2004-06-02 02:10:00,288.435,0.000,100032.833,291.389,290.649,289.167,
2004-06-02 02:15:00,288.259,0.000,100032.833,291.311,290.582,289.092,
2004-06-02 02:20:00,288.170,0.000,100032.833,291.243,290.527,289.031,
2004-06-02 02:25:00,288.111,0.000,100032.833,291.181,290.479,288.976,
2004-06-02 02:30:00,288.066,0.000,100032.833,291.119,290.432,288.925,
2004-06-02 02:35:00,288.027,0.000,100032.833,291.059,290.387,288.876,
2004-06-02 02:40:00,287.994,0.000,100032.833,290.999,290.343,288.827,
2004-06-02 02:45:00,287.965,0.000,100032.833,290.941,290.300,288.780,
2004-06-02 02:50:00,287.938,0.000,100032.833,290.883,290.259,288.740,
2004-06-02 02:55:00,287.913,0.000,100032.833,290.826,290.218,288.701,
2004-06-02 03:00:00,287.890,0.000,100032.833,290.770,290.178,288.662,
2004-06-02 03:05:00,287.869,0.000,100042.667,290.750,290.155,288.611,
2004-06-02 03:10:00,287.880,0.000,100042.667,290.743,290.143,288.571,
2004-06-02 03:15:00,287.935,0.000,100042.667,290.746,290.141,288.538,
2004-06-02 03:20:00,287.919,0.000,100042.667,290.743,290.130,288.490,
2004-06-02 03:25:00,287.882,0.000,100042.667,290.735,290.114,288.438,
2004-06-02 03:30:00,287.845,0.000,100042.667,290.732,290.101,288.386,
2004-06-02 03:35:00,287.811,0.000,100042.667,290.730,290.089,288.335,
2004-06-02 03:40:00,287.779,0.000,100042.667,290.732,290.080,288.284,
2004-06-02 03:45:00,287.751,0.000,100042.667,290.736,290.072,288.233,
2004-06-02 03:50:00,287.727,0.000,100042.667,290.744,290.067,288.179,
2004-06-02 03:55:00,287.705,0.000,100042.667,290.752,290.063,288.125,
2004-06-02 04:00:00,287.686,0.000,100042.667,290.765,290.063,288.071,
2004-06-02 04:05:00,287.667,0.000,100061.167,290.753,290.048,288.023,
2004-06-02 04:10:00,287.650,0.000,100061.167,290.741,290.033,287.975,
2004-06-02 04:15:00,287.619,0.000,100061.167,290.727,290.015,287.925,
2004-06-02 04:20:00,287.590,0.000,100061.167,290.711,289.997,287.876,
2004-06-02 04:25:00,287.564,0.000,100061.167,290.695,289.979,287.827,
2004-06-02 04:30:00,287.539,0.000,100061.167,290.677,289.959,287.779,
2004-06-02 04:35:00,287.517,0.000,100061.167,290.660,289.941,287.732,
2004-06-02 04:40:00,287.496,0.000,100061.167,290.642,289.922,287.685,
2004-06-02 04:45:00,287.477,0.000,100061.167,290.624,289.903,287.638,
2004-06-02 04:50:00,287.460,0.000,100061.167,290.605,289.885,287.592,
2004-06-02 04:55:00,287.443,0.000,100061.167,290.587,289.866,287.547,
2004-06-02 05:00:00,287.427,0.000,100061.167,290.569,289.848,287.502,
2004-06-02 05:05:00,287.423,45.931,100087.667,290.543,289.825,287.452,
2004-06-02 05:10:00,287.380,39.547,100087.667,290.509,289.794,287.398,
2004-06-02 05:15:00,287.373,39.423,100087.667,290.481,289.770,287.349,
2004-06-02 05:20:00,287.368,19.668,100087.667,290.451,289.745,287.301,
2004-06-02 05:25:00,287.365,19.641,100087.667,290.421,289.720,287.254,
2004-06-02 05:30:00,287.341,19.411,100087.667,290.409,289.715,287.282,
2004-06-02 05:35:00,287.329,19.301,100087.667,290.394,289.706,287.292,
2004-06-02 05:40:00,287.320,19.213,100087.667,290.383,289.702,287.299,
2004-06-02 05:45:00,287.311,19.132,100087.667,290.372,289.699,287.306,
